# time = 0
# Grid points = 408
# Domain Size = 7
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
   2.2833857942e-01   2.2114915728e-01   1.0000000000e+00   1.8500000000e-04  -5.7949752591e-01  -2.3649245795e-03  -8.5505861089e-01
   2.4271742368e-01   2.3552800155e-01   1.0000000000e+00   1.8500000000e-04  -6.1243053129e-01   1.9106417386e-01  -9.3523022034e-01
   2.5874301189e-01   2.4990684581e-01   1.0000000000e+00   1.8500000000e-04  -5.6904169162e-01   4.1488876497e-01  -9.3747235791e-01
   2.7184309154e-01   2.6757917797e-01   1.0000000000e+00   1.8500000000e-04  -4.9786194065e-01   6.5186054039e-01  -8.2268777735e-01
   2.8440749065e-01   2.7610700510e-01   1.0000000000e+00   1.8500000000e-04  -5.3994510144e-01   7.6757445753e-01  -6.0585294214e-01
   2.9620471764e-01   2.9270797620e-01   1.0000000000e+00   1.8500000000e-04  -7.1147542739e-01   8.0421507244e-01  -4.1083119173e-01
   3.0671788629e-01   2.9970145908e-01   1.0000000000e+00   1.8500000000e-04  -7.1793142082e-01   8.1902007455e-01  -2.3271696805e-01
   3.2048338403e-01   3.1373431349e-01   1.0000000000e+00   1.8500000000e-04  -4.8751760593e-01   8.1445646488e-01  -2.3161583112e-01
   3.3320909754e-01   3.2723245457e-01   1.0000000000e+00   1.8500000000e-04  -1.8524984342e-01   7.1092164988e-01  -4.0412736576e-01
   3.4781095230e-01   3.3918574052e-01   1.0000000000e+00   1.8500000000e-04  -1.4842337313e-01   5.0752482880e-01  -5.9941737181e-01
   3.6506137585e-01   3.5643616407e-01   1.0000000000e+00   1.8500000000e-04  -3.0929272100e-02   2.9532573334e-01  -8.3113748870e-01
   3.9169494786e-01   3.7368658763e-01   1.0000000000e+00   1.8500000000e-04   1.6644499244e-02   9.1534398295e-02  -9.2476017455e-01
   4.2324077635e-01   4.0970330809e-01   1.0000000000e+00   1.8500000000e-04   2.3686129596e-01   2.4299786989e-01  -8.7092041966e-01
   4.5031571285e-01   4.3677824460e-01   1.0000000000e+00   1.8500000000e-04   2.3408982692e-01   4.4321979121e-01  -7.2756811392e-01
   4.8284753918e-01   4.6385318110e-01   1.0000000000e+00   1.8500000000e-04   1.0694472850e-02   6.8648634681e-01  -4.0401432436e-01
   5.2083625533e-01   5.0184189726e-01   1.0000000000e+00   1.8500000000e-04   1.2187220882e-01   7.9213328971e-01  -7.8544768666e-02
   5.6635583405e-01   5.3983061341e-01   1.0000000000e+00   1.8500000000e-04   1.7748831654e-01   5.3699733241e-01   9.1982414769e-03
   6.1354096498e-01   5.9288105468e-01   1.0000000000e+00   1.8500000000e-04   2.2972372897e-01   3.1134533492e-01  -3.5910037473e-02
   6.5962631671e-01   6.3420087528e-01   1.0000000000e+00   1.8500000000e-04   2.7042218345e-01   6.1402984360e-02  -2.8783233376e-01
   7.1515339283e-01   6.8505175814e-01   1.0000000000e+00   1.8500000000e-04   2.8790912976e-01  -2.2392784271e-01  -5.8514371701e-01
   7.9876369149e-01   7.4525502752e-01   1.0000000000e+00   1.8500000000e-04   2.2546167907e-01  -3.7823953217e-01  -8.8839350436e-01
   8.7794401808e-01   8.5227235545e-01   1.0000000000e+00   1.8500000000e-04   1.4824873172e-01  -3.0598898181e-01  -9.7540608081e-01
   9.2765464706e-01   9.0361568072e-01   1.0000000000e+00   1.8500000000e-04   3.7417510377e-02  -4.5879215928e-01  -1.0031438508e+00
   9.7915271775e-01   9.5169361340e-01   1.0000000000e+00   1.8500000000e-04  -1.5044804447e-01  -8.0411472827e-01  -1.0520446235e+00
   1.0303815779e+00   1.0066118221e+00   1.0000000000e+00   1.8500000000e-04  -3.3610248939e-01  -7.5188982655e-01  -9.7082474731e-01
   1.0886584319e+00   1.0541513336e+00   1.0000000000e+00   1.8500000000e-04  -2.5832613684e-01  -4.5186611674e-01  -8.7517722624e-01
   1.1633671929e+00   1.1231655302e+00   1.0000000000e+00   1.8500000000e-04  -1.5173636785e-01  -1.5542134343e-01  -8.5094452289e-01
   1.2437705183e+00   1.2035688556e+00   1.0000000000e+00   1.8500000000e-04  -4.6463148423e-01   9.5867818723e-03  -9.4821394954e-01
   1.3307636937e+00   1.2839721810e+00   1.0000000000e+00   1.8500000000e-04  -5.3896463125e-01   8.1233884944e-02  -9.3107029406e-01
   1.4182436600e+00   1.3775552064e+00   1.0000000000e+00   1.8500000000e-04  -5.0392529662e-01   7.1462518176e-02  -7.0430043031e-01
   1.4759298568e+00   1.4589321137e+00   1.0000000000e+00   1.8500000000e-04  -5.0005991999e-01   2.7126289711e-02  -4.1770094928e-01
   1.5028667763e+00   1.4929275999e+00   1.0000000000e+00   1.8500000000e-04  -5.8682284667e-01   5.3209357185e-03  -3.8799922134e-01
   1.5252106777e+00   1.5128059528e+00   1.0000000000e+00   1.8500000000e-04  -6.8972735549e-01  -4.2569467867e-03  -2.7550298777e-01
   1.5667991597e+00   1.5376154025e+00   1.0000000000e+00   1.8500000000e-04  -8.2342765698e-01  -1.4233681103e-03  -2.2507888251e-01
   1.6251666743e+00   1.5959829170e+00   1.0000000000e+00   1.8500000000e-04  -9.6081822802e-01   1.3771396209e-02  -2.4265295004e-03
   1.7009461178e+00   1.6543504316e+00   1.0000000000e+00   1.8500000000e-04  -1.0199508534e+00   2.1775972748e-01  -4.8816137646e-03
   1.7896536725e+00   1.7475418039e+00   1.0000000000e+00   1.8500000000e-04  -1.0193901276e+00   6.2359064773e-01  -2.2947145554e-01
   1.8738774097e+00   1.8317655411e+00   1.0000000000e+00   1.8500000000e-04  -9.9732831540e-01   8.5798596965e-01  -1.1508686601e-01
   1.9494277035e+00   1.9159892784e+00   1.0000000000e+00   1.8500000000e-04  -9.5210504968e-01   1.0059807956e+00  -5.7518268158e-02
   2.0308280576e+00   1.9828661285e+00   1.0000000000e+00   1.8500000000e-04  -8.5492031899e-01   1.1773202192e+00  -3.3766018776e-03
   2.1267519159e+00   2.0787899868e+00   1.0000000000e+00   1.8500000000e-04  -6.5284637412e-01   1.2748404710e+00   3.9070850805e-02
   2.2157197346e+00   2.1747138450e+00   1.0000000000e+00   1.8500000000e-04  -4.5066602680e-01   1.2689557888e+00   5.8009421756e-02
   2.2977315140e+00   2.2567256243e+00   1.0000000000e+00   1.8500000000e-04  -6.8402489549e-01   1.2044560959e+00  -3.0216208633e-03
   2.3620157928e+00   2.3387374036e+00   1.0000000000e+00   1.8500000000e-04  -8.4195400871e-01   1.1022554420e+00  -7.8992733497e-02
   2.3989486115e+00   2.3852941820e+00   1.0000000000e+00   1.8500000000e-04  -5.9721977367e-01   9.3040920437e-01  -1.8829431338e-01
   2.4270291422e+00   2.4126030411e+00   1.0000000000e+00   1.8500000000e-04  -3.8175518383e-01   6.5749664462e-01  -3.7398196205e-01
   2.4677728351e+00   2.4414552432e+00   1.0000000000e+00   1.8500000000e-04  -1.7160701408e-01   4.1041205988e-01  -5.5616722021e-01
   2.5369682633e+00   2.4940904271e+00   1.0000000000e+00   1.8500000000e-04  -5.8118001473e-03   1.2215235773e-01  -4.7322082791e-01
   2.6227239357e+00   2.5798460995e+00   1.0000000000e+00   1.8500000000e-04   1.3104699299e-01   1.5799635046e-01  -3.5925960450e-01
   2.6946096465e+00   2.6656017719e+00   1.0000000000e+00   1.8500000000e-04   2.7857466220e-01   6.4320789434e-02  -6.6889335007e-01
   2.7381214584e+00   2.7236175211e+00   1.0000000000e+00   1.8500000000e-04   4.0157732516e-01  -7.7805667589e-02  -7.3579095467e-01
   2.7671293330e+00   2.7526253957e+00   1.0000000000e+00   1.8500000000e-04   4.8121166493e-01  -2.1258534077e-02  -6.8396925788e-01
   2.7926440744e+00   2.7816332703e+00   1.0000000000e+00   1.8500000000e-04   5.4861087340e-01   3.6132818312e-02  -6.6474309741e-01
   2.8102597057e+00   2.8036548785e+00   1.0000000000e+00   1.8500000000e-04   6.0727551588e-01   8.6126083872e-02  -7.3823796852e-01
   2.8234672901e+00   2.8168645329e+00   1.0000000000e+00   1.8500000000e-04   6.7002157497e-01   8.5192881177e-02  -8.2623753305e-01
   2.8378371016e+00   2.8300700474e+00   1.0000000000e+00   1.8500000000e-04   7.1526902156e-01   7.1372830851e-02  -9.3998219205e-01
   2.8570668095e+00   2.8456041559e+00   1.0000000000e+00   1.8500000000e-04   7.6536759784e-01  -5.8882347854e-02  -1.0569603815e+00
   2.8743858586e+00   2.8685294631e+00   1.0000000000e+00   1.8500000000e-04   8.1863945592e-01  -3.8802432078e-01  -1.1050912047e+00
   2.8831704518e+00   2.8802422541e+00   1.0000000000e+00   1.8500000000e-04   8.7467884878e-01  -7.2812205707e-01  -1.1022229855e+00
   2.8890268473e+00   2.8860986496e+00   1.0000000000e+00   1.8500000000e-04   9.4220643359e-01  -7.3631252700e-01  -1.0768878975e+00
   2.8933108313e+00   2.8919550450e+00   1.0000000000e+00   1.8500000000e-04   9.4222954781e-01  -6.7190553667e-01  -1.0289046408e+00
   2.8956507125e+00   2.8946666176e+00   1.0000000000e+00   1.8500000000e-04   8.7565780130e-01  -8.1781522719e-01  -9.2730820985e-01
   2.8983207229e+00   2.8966348074e+00   1.0000000000e+00   1.8500000000e-04   8.2646561785e-01  -5.5576020252e-01  -7.1861874330e-01
   2.9037808168e+00   2.9000066385e+00   1.0000000000e+00   1.8500000000e-04   7.8114462694e-01  -2.7201819247e-01  -5.1423437964e-01
   2.9092485315e+00   2.9075549952e+00   1.0000000000e+00   1.8500000000e-04   7.3910652653e-01  -7.0591896945e-03  -7.4633686135e-01
   2.9126356039e+00   2.9109420677e+00   1.0000000000e+00   1.8500000000e-04   7.0168660554e-01   7.2534177331e-02  -9.0780385895e-01
   2.9154649243e+00   2.9143291401e+00   1.0000000000e+00   1.8500000000e-04   6.5284163813e-01   3.8747365739e-02  -6.5594881139e-01
   2.9174949127e+00   2.9166007085e+00   1.0000000000e+00   1.8500000000e-04   6.0894008746e-01  -1.7336976139e-01  -4.4108789784e-01
   2.9196324812e+00   2.9183891169e+00   1.0000000000e+00   1.8500000000e-04   5.6417188728e-01  -4.8571253571e-01  -2.3864737815e-01
   2.9239081340e+00   2.9208758456e+00   1.0000000000e+00   1.8500000000e-04   5.1630470876e-01  -7.4675532720e-01  -8.0764469458e-02
   2.9299727107e+00   2.9269404224e+00   1.0000000000e+00   1.8500000000e-04   4.4357836053e-01  -7.1493241890e-01   4.9364537613e-02
   2.9348476986e+00   2.9330049991e+00   1.0000000000e+00   1.8500000000e-04   3.6589010914e-01  -5.9280031314e-01   1.8626098074e-01
   2.9377310153e+00   2.9366903980e+00   1.0000000000e+00   1.8500000000e-04   3.1791092716e-01  -3.6869357793e-01   2.9992133224e-01
   2.9410566188e+00   2.9387716326e+00   1.0000000000e+00   1.8500000000e-04   2.6130073020e-01  -5.2666438614e-02   3.7349672105e-01
   2.9456265910e+00   2.9433416049e+00   1.0000000000e+00   1.8500000000e-04   1.8771329222e-01   1.2100793250e-01   4.3576545715e-01
   2.9524815494e+00   2.9479115772e+00   1.0000000000e+00   1.8500000000e-04   6.3280692259e-02   2.4028815011e-01   4.8994323472e-01
   2.9617195170e+00   2.9570515217e+00   1.0000000000e+00   1.8500000000e-04  -1.9220359053e-01   2.6814843176e-01   5.4768721357e-01
   2.9703656556e+00   2.9663875124e+00   1.0000000000e+00   1.8500000000e-04  -4.0288595179e-01   9.9209882792e-02   5.8855604136e-01
   2.9803769600e+00   2.9743437988e+00   1.0000000000e+00   1.8500000000e-04  -6.3229253534e-01   6.1839256066e-02   6.3359799252e-01
   2.9924432823e+00   2.9864101211e+00   1.0000000000e+00   1.8500000000e-04  -7.2999859224e-01   1.1689758494e-01   6.8143092603e-01
   3.0030346972e+00   2.9984764435e+00   1.0000000000e+00   1.8500000000e-04  -3.8102672019e-01   2.8068207595e-02   7.3177383885e-01
   3.0148430568e+00   3.0075929509e+00   1.0000000000e+00   1.8500000000e-04  -1.7033664679e-01   1.9330850310e-01   7.9237784915e-01
   3.0262421304e+00   3.0220931627e+00   1.0000000000e+00   1.8500000000e-04  -1.2639517198e-01   2.7330163783e-01   7.8883981115e-01
   3.0330381262e+00   3.0303910980e+00   1.0000000000e+00   1.8500000000e-04  -3.4958546799e-01  -1.2488681541e-01   7.2135899388e-01
   3.0384262220e+00   3.0356851544e+00   1.0000000000e+00   1.8500000000e-04  -6.4695438196e-01   1.2706770788e-01   6.7216724721e-01
   3.0460253776e+00   3.0411672895e+00   1.0000000000e+00   1.8500000000e-04  -8.1664900462e-01   7.6507710680e-02   6.2698466028e-01
   3.0584760680e+00   3.0508834657e+00   1.0000000000e+00   1.8500000000e-04  -8.6614002245e-01  -2.0380955429e-01   5.8511519338e-01
   3.0736612725e+00   3.0660686703e+00   1.0000000000e+00   1.8500000000e-04  -6.8724490261e-01  -4.7652517709e-01   5.4784882418e-01
   3.0885839433e+00   3.0812538748e+00   1.0000000000e+00   1.8500000000e-04  -5.4818945287e-01  -5.8969106365e-01   4.9921535214e-01
   3.1022362113e+00   3.0959140119e+00   1.0000000000e+00   1.8500000000e-04  -3.0267391741e-01  -3.8983630670e-01   4.5559504298e-01
   3.1160803804e+00   3.1085584107e+00   1.0000000000e+00   1.8500000000e-04  -4.6575298745e-02  -6.0119937140e-02   4.1153279194e-01
   3.1337680865e+00   3.1236023500e+00   1.0000000000e+00   1.8500000000e-04   2.7349315335e-01  -6.4456682575e-02   3.6484410896e-01
   3.1638322268e+00   3.1439338231e+00   1.0000000000e+00   1.8500000000e-04   3.7019557177e-01   1.4286013498e-01   2.9404867097e-01
   3.2313943609e+00   3.1837306306e+00   1.0000000000e+00   1.8500000000e-04   3.7936124100e-01   1.4295417290e-01   2.2021385785e-01
   3.3267218215e+00   3.2790580912e+00   1.0000000000e+00   1.8500000000e-04   6.0371833728e-01  -1.0644675129e-01   1.7901978314e-01
   3.4388470758e+00   3.3743855518e+00   1.0000000000e+00   1.8500000000e-04   7.6094401493e-01  -3.9299735246e-01   1.3076534473e-01
   3.5677701238e+00   3.5033085998e+00   1.0000000000e+00   1.8500000000e-04   7.9439946583e-01  -2.3693287142e-01   6.5984173949e-02
   3.7014579338e+00   3.6322316479e+00   1.0000000000e+00   1.8500000000e-04   4.6101868462e-01   9.7085492469e-02  -4.7113261883e-02
   3.8399105057e+00   3.7706842198e+00   1.0000000000e+00   1.8500000000e-04   1.6506423151e-01   1.5233874361e-01  -2.9178684181e-01
   3.9564324571e+00   3.9091367916e+00   1.0000000000e+00   1.8500000000e-04   1.5778324355e-01   5.7365584286e-02  -5.0467084207e-01
   4.0491660697e+00   4.0037281226e+00   1.0000000000e+00   1.8500000000e-04   3.2793141770e-01   5.2040803804e-02  -7.4149902327e-01
   4.1400419637e+00   4.0946040167e+00   1.0000000000e+00   1.8500000000e-04   2.4599801047e-01   1.7918225200e-01  -8.4419172205e-01
   4.2330675252e+00   4.1854799108e+00   1.0000000000e+00   1.8500000000e-04   8.0390373069e-02   2.6546158195e-01  -4.8748135336e-01
   4.3234332497e+00   4.2806551395e+00   1.0000000000e+00   1.8500000000e-04  -2.1618621290e-01   1.6163045079e-01  -2.7830950515e-01
   4.4108904547e+00   4.3662113599e+00   1.0000000000e+00   1.8500000000e-04  -4.9406291872e-01   1.0170266034e-01  -2.3749771461e-01
   4.5048664778e+00   4.4555695495e+00   1.0000000000e+00   1.8500000000e-04  -8.0648797841e-01   2.7525447586e-01  -4.5851829746e-01
   4.6024145887e+00   4.5541634062e+00   1.0000000000e+00   1.8500000000e-04  -9.3244753383e-01   9.9686016081e-02  -7.6638292596e-01
   4.6942385219e+00   4.6506657713e+00   1.0000000000e+00   1.8500000000e-04  -9.9365249577e-01   3.4544853487e-01  -9.4219399523e-01
   4.7595976478e+00   4.7378112725e+00   1.0000000000e+00   1.8500000000e-04  -1.0483792063e+00   1.3140485949e-01  -9.9413415356e-01
   4.7958575395e+00   4.7813840231e+00   1.0000000000e+00   1.8500000000e-04  -1.1290047519e+00  -1.7681926491e-02  -8.1299533250e-01
   4.8248045722e+00   4.8103310558e+00   1.0000000000e+00   1.8500000000e-04  -1.0625596449e+00  -1.8131605140e-02  -6.7317664525e-01
   4.8457776862e+00   4.8392780885e+00   1.0000000000e+00   1.8500000000e-04  -8.9379174340e-01  -4.7041682539e-02  -4.3306666195e-01
   4.8584866873e+00   4.8522772839e+00   1.0000000000e+00   1.8500000000e-04  -5.9016283738e-01   1.9104439915e-01  -1.8931888988e-01
   4.8678007922e+00   4.8646960906e+00   1.0000000000e+00   1.8500000000e-04  -3.3878879535e-01   4.0374018444e-01   1.1609179579e-01
   4.8740101956e+00   4.8709054939e+00   1.0000000000e+00   1.8500000000e-04  -9.3681850099e-02   7.6278796370e-01   2.0340590515e-01
   4.8791886578e+00   4.8771148973e+00   1.0000000000e+00   1.8500000000e-04   1.7134623405e-01   8.2106472564e-01   2.0715391940e-01
   4.8828255015e+00   4.8812624183e+00   1.0000000000e+00   1.8500000000e-04   2.8444893029e-01   7.2984575310e-01   4.3079769291e-01
   4.8862767387e+00   4.8843885846e+00   1.0000000000e+00   1.8500000000e-04   2.4802087536e-01   7.2769414526e-01   5.9711456725e-01
   4.8907699347e+00   4.8881648928e+00   1.0000000000e+00   1.8500000000e-04   1.4242784947e-01   7.2204633445e-01   6.3761879194e-01
   4.8959800185e+00   4.8933749766e+00   1.0000000000e+00   1.8500000000e-04   7.7314741304e-03   5.3749039386e-01   3.2170646329e-01
   4.9021446819e+00   4.8985850603e+00   1.0000000000e+00   1.8500000000e-04  -6.9358219053e-02   5.2538259439e-01   4.5273594636e-02
   4.9073567105e+00   4.9057043034e+00   1.0000000000e+00   1.8500000000e-04  -1.5441825356e-01   4.9040958863e-01   6.9044203189e-02
   4.9105308376e+00   4.9090091175e+00   1.0000000000e+00   1.8500000000e-04  -2.9495389472e-01   3.6627609502e-01   2.6597605425e-01
   4.9144715136e+00   4.9120525576e+00   1.0000000000e+00   1.8500000000e-04  -2.7401781810e-01   1.0890052457e-01   1.9622040940e-01
   4.9197834432e+00   4.9168904697e+00   1.0000000000e+00   1.8500000000e-04  -2.1619529570e-01  -5.5314615770e-02   4.3302576311e-02
   4.9255693900e+00   4.9226764166e+00   1.0000000000e+00   1.8500000000e-04  -1.3916150697e-01  -2.0505504194e-01  -2.3231699452e-01
   4.9304508309e+00   4.9284623634e+00   1.0000000000e+00   1.8500000000e-04  -7.6847450395e-02  -4.5051855791e-01  -4.9054733532e-01
   4.9339805722e+00   4.9324392983e+00   1.0000000000e+00   1.8500000000e-04  -1.0215041184e-02  -5.5019810360e-01  -7.7985343548e-01
   4.9372685424e+00   4.9355218460e+00   1.0000000000e+00   1.8500000000e-04   1.1116431400e-01  -5.5268280923e-01  -8.8663048204e-01
   4.9420980555e+00   4.9390152388e+00   1.0000000000e+00   1.8500000000e-04   1.4831583229e-01  -3.5248645733e-01  -9.1946662155e-01
   4.9525486195e+00   4.9451808722e+00   1.0000000000e+00   1.8500000000e-04   5.9793194127e-02  -1.1981438720e-01  -9.4274900259e-01
   4.9682354786e+00   4.9599163668e+00   1.0000000000e+00   1.8500000000e-04  -8.4243082103e-03   3.9563976639e-02  -9.7368098121e-01
   4.9848737023e+00   4.9765545905e+00   1.0000000000e+00   1.8500000000e-04  -8.4831654160e-02   2.5651125419e-01  -8.9191960400e-01
   5.0066498910e+00   4.9931928141e+00   1.0000000000e+00   1.8500000000e-04  -1.3826818056e-01   3.7889425050e-01  -7.1403321347e-01
   5.0335640447e+00   5.0201069678e+00   1.0000000000e+00   1.8500000000e-04  -1.6718634794e-01   3.1959197683e-01  -4.0997304253e-01
   5.0604781985e+00   5.0470211216e+00   1.0000000000e+00   1.8500000000e-04   5.2244577452e-02   1.2474872551e-01  -1.6763026839e-01
   5.0873923522e+00   5.0739352753e+00   1.0000000000e+00   1.8500000000e-04   8.7235958243e-02  -4.3408584268e-02   6.4231370196e-02
   5.1107699865e+00   5.1008494290e+00   1.0000000000e+00   1.8500000000e-04  -1.6220413761e-01  -2.0851635698e-01   3.1298321953e-01
   5.1306111014e+00   5.1206905439e+00   1.0000000000e+00   1.8500000000e-04  -1.6995342423e-01  -4.7506542167e-01   4.1703712258e-01
   5.1474395603e+00   5.1405316588e+00   1.0000000000e+00   1.8500000000e-04  -6.2989630144e-02  -5.6187295026e-01   3.7602455906e-01
   5.1612553633e+00   5.1543474618e+00   1.0000000000e+00   1.8500000000e-04   1.7430014499e-01  -5.7131671116e-01   2.6782621380e-01
   5.1711507690e+00   5.1681632648e+00   1.0000000000e+00   1.8500000000e-04  -1.0719916301e-02  -4.4349669724e-01   1.3233130072e-01
   5.1771257775e+00   5.1741382733e+00   1.0000000000e+00   1.8500000000e-04  -2.3883401517e-01  -2.1449315162e-01   5.5087668579e-02
   5.1822886341e+00   5.1801132817e+00   1.0000000000e+00   1.8500000000e-04  -4.2846592641e-01  -1.6976384816e-02  -2.9950327950e-02
   5.1858431935e+00   5.1844639865e+00   1.0000000000e+00   1.8500000000e-04  -6.6266357071e-01   1.5433692099e-01  -1.6998147770e-01
   5.1888170463e+00   5.1872224005e+00   1.0000000000e+00   1.8500000000e-04  -8.2931792230e-01   1.5326508210e-01  -1.4895451045e-01
   5.1937984465e+00   5.1904116922e+00   1.0000000000e+00   1.8500000000e-04  -7.9072107582e-01  -1.6379216191e-02  -9.1241409322e-02
   5.2005109831e+00   5.1971852009e+00   1.0000000000e+00   1.8500000000e-04  -5.9898217855e-01  -2.1753527948e-01  -1.4383817463e-02
   5.2054996563e+00   5.2038367652e+00   1.0000000000e+00   1.8500000000e-04  -3.3705646919e-01  -4.6748956742e-01   4.7799658168e-02
   5.2091121894e+00   5.2071625474e+00   1.0000000000e+00   1.8500000000e-04  -9.3178288428e-02  -5.7591158991e-01   1.1431199945e-01
   5.2125638603e+00   5.2110618314e+00   1.0000000000e+00   1.8500000000e-04   1.5532051808e-01  -5.0353962416e-01   2.3555077784e-01
   5.2166314117e+00   5.2140658891e+00   1.0000000000e+00   1.8500000000e-04   4.4680523556e-01  -3.3196103447e-01   2.7306649714e-01
   5.2205353597e+00   5.2191969343e+00   1.0000000000e+00   1.8500000000e-04   5.2604278196e-01   7.2810807071e-03   1.8529198162e-01
   5.2247552991e+00   5.2218737850e+00   1.0000000000e+00   1.8500000000e-04   3.4512799023e-01   3.0496332794e-01   1.1771010371e-01
   5.2305183274e+00   5.2276368133e+00   1.0000000000e+00   1.8500000000e-04   2.9512374182e-01   3.7941644761e-01   4.2261935409e-02
   5.2358787325e+00   5.2333998415e+00   1.0000000000e+00   1.8500000000e-04   2.0162413442e-01   3.3901987275e-01  -9.5302593451e-03
   5.2396086415e+00   5.2383576236e+00   1.0000000000e+00   1.8500000000e-04   3.3822392769e-02   1.1275011964e-01  -3.4906814544e-02
   5.2431851843e+00   5.2408596595e+00   1.0000000000e+00   1.8500000000e-04   3.1310984666e-02  -1.8210446227e-01   1.8401093256e-01
   5.2478362339e+00   5.2455107091e+00   1.0000000000e+00   1.8500000000e-04   2.3610170677e-01  -5.2662811648e-01   2.1882358210e-01
   5.2529020596e+00   5.2501617587e+00   1.0000000000e+00   1.8500000000e-04   4.9835756094e-01  -6.4557235973e-01  -2.9795412841e-02
   5.2569704316e+00   5.2556423604e+00   1.0000000000e+00   1.8500000000e-04   4.2886472141e-01  -6.7846256221e-01  -3.7812505463e-02
   5.2608554292e+00   5.2582985027e+00   1.0000000000e+00   1.8500000000e-04   2.1045555746e-01  -7.1330624497e-01   7.0568539402e-02
   5.2675442329e+00   5.2634123556e+00   1.0000000000e+00   1.8500000000e-04  -2.3028312768e-02  -6.6399008311e-01   3.0727792426e-01
   5.2737420490e+00   5.2716761103e+00   1.0000000000e+00   1.8500000000e-04  -2.8781476986e-01  -5.9118672413e-01   1.2714016696e-01
   5.2778739264e+00   5.2758079877e+00   1.0000000000e+00   1.8500000000e-04  -5.0147427371e-01  -6.3242460411e-01  -9.7191920383e-02
   5.2811859709e+00   5.2799398651e+00   1.0000000000e+00   1.8500000000e-04  -7.2722360313e-01  -7.8291143746e-01  -2.8453470644e-01
   5.2832929360e+00   5.2824320767e+00   1.0000000000e+00   1.8500000000e-04  -9.7763389162e-01  -7.4857680622e-01  -5.1712374399e-01
   5.2850397769e+00   5.2841537954e+00   1.0000000000e+00   1.8500000000e-04  -9.9784556546e-01  -4.6571494209e-01  -6.8472049910e-01
   5.2875163405e+00   5.2859257584e+00   1.0000000000e+00   1.8500000000e-04  -9.1594531734e-01  -1.1733351436e-01  -6.4850365615e-01
   5.2905113993e+00   5.2891069226e+00   1.0000000000e+00   1.8500000000e-04  -9.0649286372e-01  -7.1495793013e-02  -4.6252930292e-01
   5.2937323802e+00   5.2919158759e+00   1.0000000000e+00   1.8500000000e-04  -7.1130495579e-01   4.5796367907e-02  -2.1225452473e-01
   5.2975537409e+00   5.2955488846e+00   1.0000000000e+00   1.8500000000e-04  -7.0270431617e-01   7.6255961660e-02   1.7925721860e-02
   5.3041391580e+00   5.2995585972e+00   1.0000000000e+00   1.8500000000e-04  -7.0948397382e-01   2.8466791040e-01   2.5094370286e-01
   5.3124854106e+00   5.3087197189e+00   1.0000000000e+00   1.8500000000e-04  -6.1699408173e-01   2.8262091086e-01   5.2015811173e-01
   5.3181339481e+00   5.3162511023e+00   1.0000000000e+00   1.8500000000e-04  -4.1222032943e-01   5.8591598068e-02   5.9189219667e-01
   5.3218996398e+00   5.3200167940e+00   1.0000000000e+00   1.8500000000e-04  -2.2658135269e-01   1.7440375575e-01   4.6262238337e-01
   5.3250180807e+00   5.3237824857e+00   1.0000000000e+00   1.8500000000e-04  -4.7878415757e-02   2.3242115734e-01   4.5955964519e-01
   5.3271170796e+00   5.3262536757e+00   1.0000000000e+00   1.8500000000e-04   1.4368350063e-01   2.8694117048e-01   4.0806313911e-01
   5.3289363681e+00   5.3279804836e+00   1.0000000000e+00   1.8500000000e-04   2.3159596961e-01   3.2957561655e-01   2.5194284834e-01
   5.3314152680e+00   5.3298922526e+00   1.0000000000e+00   1.8500000000e-04   1.4115843370e-01   3.4831366219e-01   2.4418441490e-01
   5.3341272104e+00   5.3329382835e+00   1.0000000000e+00   1.8500000000e-04  -1.1532996611e-01   2.8535221833e-01   4.3642759611e-01
   5.3363284440e+00   5.3353161373e+00   1.0000000000e+00   1.8500000000e-04  -2.8549644796e-01   2.0720841805e-01   7.4164699527e-01
   5.3383397353e+00   5.3373407506e+00   1.0000000000e+00   1.8500000000e-04  -4.8202348670e-01   9.4939394720e-02   7.3709653923e-01
   5.3405365244e+00   5.3393387201e+00   1.0000000000e+00   1.8500000000e-04  -6.3930394317e-01  -9.5494154869e-02   5.7385808692e-01
   5.3444286969e+00   5.3417343286e+00   1.0000000000e+00   1.8500000000e-04  -6.2095721738e-01  -2.8303086881e-01   3.7255351322e-01
   5.3494658916e+00   5.3471230651e+00   1.0000000000e+00   1.8500000000e-04  -4.4380670734e-01  -2.0291283638e-01   1.3060461185e-01
   5.3541515444e+00   5.3518087180e+00   1.0000000000e+00   1.8500000000e-04  -2.6640051827e-01  -9.7093462449e-02  -8.1685021731e-02
   5.3579078602e+00   5.3564943709e+00   1.0000000000e+00   1.8500000000e-04  -9.1819694336e-02  -4.1138001359e-01  -3.2583297661e-01
   5.3603526762e+00   5.3593213495e+00   1.0000000000e+00   1.8500000000e-04   1.3972129799e-01  -4.8757357071e-01  -6.0384422113e-01
   5.3623729457e+00   5.3613840028e+00   1.0000000000e+00   1.8500000000e-04   3.9912529515e-01  -4.6538842359e-01  -6.4017298657e-01
   5.3644941338e+00   5.3633618886e+00   1.0000000000e+00   1.8500000000e-04   6.3208652817e-01  -4.7442339248e-01  -5.6107928519e-01
