# time = 0
# Grid points = 683
# Domain Size = 14
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
  -3.3404411468e+00  -3.3511248543e+00   1.0000000000e+00   2.0000000000e-03  -3.2383688417e-01  -1.0695154863e-01  -2.1163857948e-01
  -3.3134264313e+00  -3.3297574394e+00   1.0000000000e+00   2.0000000000e-03  -2.7778564354e-01  -6.4189974296e-02  -1.9917076231e-01
  -3.2850350805e+00  -3.2970954231e+00   1.0000000000e+00   2.0000000000e-03  -2.8458025409e-01  -6.1118820841e-02  -2.2256499398e-01
  -3.2615198369e+00  -3.2729747378e+00   1.0000000000e+00   2.0000000000e-03  -3.2049147907e-01  -8.2299874489e-02  -2.6294796926e-01
  -3.2412773807e+00  -3.2500649359e+00   1.0000000000e+00   2.0000000000e-03  -3.6892473269e-01  -1.1463213697e-01  -3.0976204934e-01
  -3.2241022761e+00  -3.2324898256e+00   1.0000000000e+00   2.0000000000e-03  -4.1490645191e-01  -1.4604963616e-01  -3.5275059018e-01
  -3.2066161190e+00  -3.2157147267e+00   1.0000000000e+00   2.0000000000e-03  -4.6061681637e-01  -1.7708255585e-01  -3.9567064882e-01
  -3.1846536157e+00  -3.1975175113e+00   1.0000000000e+00   2.0000000000e-03  -5.0902912134e-01  -2.0848420056e-01  -4.4330073557e-01
  -3.1553314984e+00  -3.1717897202e+00   1.0000000000e+00   2.0000000000e-03  -5.4249664139e-01  -2.2434410545e-01  -4.8507152885e-01
  -3.1292596672e+00  -3.1388732766e+00   1.0000000000e+00   2.0000000000e-03  -5.2397362192e-01  -1.9899844091e-01  -4.8745256343e-01
  -3.1097206153e+00  -3.1196460577e+00   1.0000000000e+00   2.0000000000e-03  -4.8756408323e-01  -1.6168903347e-01  -4.7344694354e-01
  -3.0922183816e+00  -3.0997951730e+00   1.0000000000e+00   2.0000000000e-03  -4.3740870596e-01  -1.1464578362e-01  -4.4829014203e-01
  -3.0747255016e+00  -3.0846415902e+00   1.0000000000e+00   2.0000000000e-03  -3.7803629024e-01  -6.1196179080e-02  -4.1603520626e-01
  -3.0552189313e+00  -3.0648094130e+00   1.0000000000e+00   2.0000000000e-03  -3.0488915380e-01   1.6942403481e-03  -3.7377282432e-01
  -3.0350883554e+00  -3.0456284496e+00   1.0000000000e+00   2.0000000000e-03  -2.2972476268e-01   6.3417290375e-02  -3.2849969237e-01
  -3.0163630113e+00  -3.0245482613e+00   1.0000000000e+00   2.0000000000e-03  -1.6872102421e-01   1.1020731456e-01  -2.9008616336e-01
  -2.9960246689e+00  -3.0081777614e+00   1.0000000000e+00   2.0000000000e-03  -1.1440066151e-01   1.4844276589e-01  -2.5430514499e-01
  -2.9731689370e+00  -2.9838715763e+00   1.0000000000e+00   2.0000000000e-03  -7.9121501878e-02   1.6584418544e-01  -2.2780923314e-01
  -2.9366231725e+00  -2.9624662976e+00   1.0000000000e+00   2.0000000000e-03  -6.0067367621e-02   1.5625923777e-01  -2.0539822316e-01
  -2.8993001949e+00  -2.9107800474e+00   1.0000000000e+00   2.0000000000e-03  -8.7814085760e-02   9.9677416319e-02  -2.0979882910e-01
  -2.8757124261e+00  -2.8878203425e+00   1.0000000000e+00   2.0000000000e-03  -1.0909470026e-01   5.9196217978e-02  -2.1641255162e-01
  -2.8395050164e+00  -2.8636045097e+00   1.0000000000e+00   2.0000000000e-03  -1.3391019671e-01   3.3057423799e-03  -2.2650581907e-01
  -2.8004271086e+00  -2.8154055231e+00   1.0000000000e+00   2.0000000000e-03  -1.2033498263e-01  -1.9069468818e-02  -2.2374203322e-01
  -2.7662709601e+00  -2.7854486941e+00   1.0000000000e+00   2.0000000000e-03  -7.0342383493e-02  -9.6870624076e-03  -2.0639427129e-01
  -2.7374416974e+00  -2.7470932261e+00   1.0000000000e+00   2.0000000000e-03  -1.4720516272e-03   1.8224807949e-02  -1.7848135116e-01
  -2.7188815073e+00  -2.7277901686e+00   1.0000000000e+00   2.0000000000e-03   4.8735502587e-02   3.9227311329e-02  -1.5626025556e-01
  -2.7012224348e+00  -2.7099728461e+00   1.0000000000e+00   2.0000000000e-03   9.9288219065e-02   5.9590973840e-02  -1.3176565526e-01
  -2.6833766156e+00  -2.6924720235e+00   1.0000000000e+00   2.0000000000e-03   1.5019051185e-01   7.8310927689e-02  -1.0444481537e-01
  -2.6642588937e+00  -2.6742812078e+00   1.0000000000e+00   2.0000000000e-03   2.0130482964e-01   9.4269847629e-02  -7.3321708076e-02
  -2.6420294531e+00  -2.6542365797e+00   1.0000000000e+00   2.0000000000e-03   2.5330283845e-01   1.0600363978e-01  -3.5701832301e-02
  -2.6225465450e+00  -2.6298223266e+00   1.0000000000e+00   2.0000000000e-03   2.8924539206e-01   1.0824093958e-01  -1.0120958274e-03
  -2.6044408016e+00  -2.6152707635e+00   1.0000000000e+00   2.0000000000e-03   3.1705877080e-01   1.0597955294e-01   3.2408865863e-02
  -2.5777731644e+00  -2.5936108398e+00   1.0000000000e+00   2.0000000000e-03   3.4427968289e-01   9.4814217728e-02   8.1492255701e-02
  -2.5460978137e+00  -2.5619354890e+00   1.0000000000e+00   2.0000000000e-03   3.4856350404e-01   7.6375163110e-02   1.2532929472e-01
  -2.5122273014e+00  -2.5302601383e+00   1.0000000000e+00   2.0000000000e-03   3.3289581616e-01   4.6187619861e-02   1.8009225304e-01
  -2.4812253129e+00  -2.4941944646e+00   1.0000000000e+00   2.0000000000e-03   3.0656713397e-01   1.8989832378e-02   2.2499989497e-01
  -2.4562773127e+00  -2.4682561611e+00   1.0000000000e+00   2.0000000000e-03   2.8114014569e-01  -2.9153547844e-04   2.5593370003e-01
  -2.4322085745e+00  -2.4442984642e+00   1.0000000000e+00   2.0000000000e-03   2.5563454862e-01  -1.5422035220e-02   2.7995263205e-01
  -2.4076230202e+00  -2.4201186848e+00   1.0000000000e+00   2.0000000000e-03   2.2965706239e-01  -2.7658586556e-02   2.9892046814e-01
  -2.3828352744e+00  -2.3951273556e+00   1.0000000000e+00   2.0000000000e-03   2.0432090328e-01  -3.7475266601e-02   3.1266602423e-01
  -2.3589268423e+00  -2.3705431932e+00   1.0000000000e+00   2.0000000000e-03   1.7937025746e-01  -4.6374171589e-02   3.2212726769e-01
  -2.3372462584e+00  -2.3473104914e+00   1.0000000000e+00   2.0000000000e-03   1.5227761159e-01  -5.6633029108e-02   3.2941653098e-01
  -2.3186729205e+00  -2.3271820254e+00   1.0000000000e+00   2.0000000000e-03   1.2468866140e-01  -6.8456527526e-02   3.3554589650e-01
  -2.2965012335e+00  -2.3101638156e+00   1.0000000000e+00   2.0000000000e-03   8.6832759824e-02  -8.6500330275e-02   3.4339950323e-01
  -2.2717400310e+00  -2.2828386514e+00   1.0000000000e+00   2.0000000000e-03   3.4080859753e-02  -1.1551881030e-01   3.5450341483e-01
  -2.2512690968e+00  -2.2606414106e+00   1.0000000000e+00   2.0000000000e-03  -1.9457513447e-02  -1.4762470206e-01   3.6616288282e-01
  -2.2336994893e+00  -2.2418967829e+00   1.0000000000e+00   2.0000000000e-03  -7.2072608964e-02  -1.8092136912e-01   3.7780418741e-01
  -2.2179018888e+00  -2.2255021958e+00   1.0000000000e+00   2.0000000000e-03  -1.2363185982e-01  -2.1480842361e-01   3.8920705542e-01
  -2.2031648127e+00  -2.2103015818e+00   1.0000000000e+00   2.0000000000e-03  -1.7493390099e-01  -2.4951719030e-01   4.0040754598e-01
  -2.1858998818e+00  -2.1960280437e+00   1.0000000000e+00   2.0000000000e-03  -2.3826011432e-01  -2.9332912780e-01   4.1392628312e-01
  -2.1659952359e+00  -2.1757717199e+00   1.0000000000e+00   2.0000000000e-03  -3.1573044700e-01  -3.4830790198e-01   4.2970861930e-01
  -2.1465339147e+00  -2.1562187519e+00   1.0000000000e+00   2.0000000000e-03  -3.9380767817e-01  -4.0485394573e-01   4.4474165707e-01
  -2.1269878737e+00  -2.1368490775e+00   1.0000000000e+00   2.0000000000e-03  -4.7138629598e-01  -4.6206965505e-01   4.5879028892e-01
  -2.1068353226e+00  -2.1171266698e+00   1.0000000000e+00   2.0000000000e-03  -5.4824782338e-01  -5.1980444276e-01   4.7187921041e-01
  -2.0892923249e+00  -2.0965439753e+00   1.0000000000e+00   2.0000000000e-03  -6.1163744536e-01  -5.6837848053e-01   4.8213103092e-01
  -2.0742569661e+00  -2.0820406745e+00   1.0000000000e+00   2.0000000000e-03  -6.6327861154e-01  -6.0855093382e-01   4.9030479181e-01
  -2.0579715357e+00  -2.0664732576e+00   1.0000000000e+00   2.0000000000e-03  -7.1532385999e-01  -6.4976164569e-01   4.9849942275e-01
  -2.0398665760e+00  -2.0494698139e+00   1.0000000000e+00   2.0000000000e-03  -7.6746414355e-01  -6.9196172477e-01   5.0686805542e-01
  -2.0186901358e+00  -2.0302633381e+00   1.0000000000e+00   2.0000000000e-03  -8.1978564028e-01  -7.3555735830e-01   5.1574508824e-01
  -1.9916581217e+00  -2.0071169335e+00   1.0000000000e+00   2.0000000000e-03  -8.7206583706e-01  -7.8111604513e-01   5.2568210145e-01
  -1.9630455168e+00  -1.9761993099e+00   1.0000000000e+00   2.0000000000e-03  -9.0870035425e-01  -8.1595781246e-01   5.3423394644e-01
  -1.9214471073e+00  -1.9498917236e+00   1.0000000000e+00   2.0000000000e-03  -9.3295956546e-01  -8.4426853590e-01   5.4206271871e-01
  -1.8762467794e+00  -1.8930024910e+00   1.0000000000e+00   2.0000000000e-03  -9.1743866267e-01  -8.3989203776e-01   5.3892270870e-01
  -1.8497399119e+00  -1.8594910677e+00   1.0000000000e+00   2.0000000000e-03  -8.8747959556e-01  -8.1991254513e-01   5.2811666538e-01
  -1.8321525959e+00  -1.8399887562e+00   1.0000000000e+00   2.0000000000e-03  -8.6059491461e-01  -8.0025176129e-01   5.1667003537e-01
  -1.8114995112e+00  -1.8243164357e+00   1.0000000000e+00   2.0000000000e-03  -8.2324808784e-01  -7.7159622163e-01   4.9889124531e-01
  -1.7878319960e+00  -1.7986825867e+00   1.0000000000e+00   2.0000000000e-03  -7.7097473674e-01  -7.2922982293e-01   4.6979805422e-01
  -1.7674304351e+00  -1.7769814054e+00   1.0000000000e+00   2.0000000000e-03  -7.1850788354e-01  -6.8531030881e-01   4.3721729685e-01
  -1.7492113816e+00  -1.7578794647e+00   1.0000000000e+00   2.0000000000e-03  -6.6604350205e-01  -6.4044807594e-01   4.0186571487e-01
  -1.7325413208e+00  -1.7405432986e+00   1.0000000000e+00   2.0000000000e-03  -6.1370903025e-01  -5.9501505564e-01   3.6425994021e-01
  -1.7170339640e+00  -1.7245393431e+00   1.0000000000e+00   2.0000000000e-03  -5.6142023832e-01  -5.4911719435e-01   3.2470063558e-01
  -1.6989984954e+00  -1.7095285849e+00   1.0000000000e+00   2.0000000000e-03  -4.9672453868e-01  -4.9186600895e-01   2.7369362966e-01
  -1.6786311939e+00  -1.6884684058e+00   1.0000000000e+00   2.0000000000e-03  -4.1805506044e-01  -4.2166628921e-01   2.0867253612e-01
  -1.6594122516e+00  -1.6687939820e+00   1.0000000000e+00   2.0000000000e-03  -3.4042901238e-01  -3.5201041157e-01   1.4221200402e-01
  -1.6409754650e+00  -1.6500305213e+00   1.0000000000e+00   2.0000000000e-03  -2.6348426326e-01  -2.8267949766e-01   7.4481480390e-02
  -1.6230957909e+00  -1.6319204087e+00   1.0000000000e+00   2.0000000000e-03  -1.8651097897e-01  -2.1308418053e-01   5.2047620449e-03
  -1.6056037093e+00  -1.6142711732e+00   1.0000000000e+00   2.0000000000e-03  -1.0884884473e-01  -1.4263240812e-01  -6.5975488547e-02
  -1.5883694553e+00  -1.5969362453e+00   1.0000000000e+00   2.0000000000e-03  -3.0288108922e-02  -7.1101973566e-02  -1.3909303137e-01
  -1.5712915407e+00  -1.5798026653e+00   1.0000000000e+00   2.0000000000e-03   4.8651489336e-02   1.0955803844e-03  -2.1355279693e-01
  -1.5542815085e+00  -1.5627804160e+00   1.0000000000e+00   2.0000000000e-03   1.2715438836e-01   7.3303237766e-02  -2.8851423856e-01
  -1.5372638321e+00  -1.5457826010e+00   1.0000000000e+00   2.0000000000e-03   2.0489137877e-01   1.4533175410e-01  -3.6362867677e-01
  -1.5201737687e+00  -1.5287450632e+00   1.0000000000e+00   2.0000000000e-03   2.8210311122e-01   2.1754248912e-01  -4.3912996781e-01
  -1.5029413953e+00  -1.5116024741e+00   1.0000000000e+00   2.0000000000e-03   3.5927444347e-01   2.9056657917e-01  -5.1554544315e-01
  -1.4854828380e+00  -1.4942803164e+00   1.0000000000e+00   2.0000000000e-03   4.3693454169e-01   3.6513974253e-01  -5.9351881941e-01
  -1.4676836517e+00  -1.4766853596e+00   1.0000000000e+00   2.0000000000e-03   5.1538683166e-01   4.4184688388e-01  -6.7353561014e-01
  -1.4493480357e+00  -1.4586819438e+00   1.0000000000e+00   2.0000000000e-03   5.9429668430e-01   5.2071557444e-01  -7.5549346576e-01
  -1.4302257692e+00  -1.4400141277e+00   1.0000000000e+00   2.0000000000e-03   6.7262024886e-01   6.0116634930e-01  -8.3864212042e-01
  -1.4099564224e+00  -1.4204374106e+00   1.0000000000e+00   2.0000000000e-03   7.5001311224e-01   6.8346642443e-01  -9.2308073265e-01
  -1.3918554384e+00  -1.3994754343e+00   1.0000000000e+00   2.0000000000e-03   8.1306389584e-01   7.5364977616e-01  -9.9438155853e-01
  -1.3758520841e+00  -1.3842354425e+00   1.0000000000e+00   2.0000000000e-03   8.6424173783e-01   8.1305856324e-01  -1.0541944910e+00
  -1.3579123538e+00  -1.3674687256e+00   1.0000000000e+00   2.0000000000e-03   9.1528565625e-01   8.7586967874e-01  -1.1166578348e+00
  -1.3356974814e+00  -1.3483559820e+00   1.0000000000e+00   2.0000000000e-03   9.6817811074e-01   9.4693175291e-01  -1.1860592920e+00
  -1.3142006750e+00  -1.3230389808e+00   1.0000000000e+00   2.0000000000e-03   1.0023196336e+00   1.0026318230e+00  -1.2384496615e+00
  -1.2838449570e+00  -1.3053623692e+00   1.0000000000e+00   2.0000000000e-03   1.0329797357e+00   1.0675609864e+00  -1.2968803904e+00
  -1.2480426791e+00  -1.2623275447e+00   1.0000000000e+00   2.0000000000e-03   1.0237138365e+00   1.1027604080e+00  -1.3203298388e+00
  -1.2186453381e+00  -1.2337578135e+00   1.0000000000e+00   2.0000000000e-03   9.8877459251e-01   1.1014792356e+00  -1.3073517057e+00
  -1.1933267499e+00  -1.2035328627e+00   1.0000000000e+00   2.0000000000e-03   9.3316099611e-01   1.0717926984e+00  -1.2649565297e+00
  -1.1743431504e+00  -1.1831206371e+00   1.0000000000e+00   2.0000000000e-03   8.8191621210e-01   1.0352884828e+00  -1.2182568517e+00
  -1.1576558510e+00  -1.1655656638e+00   1.0000000000e+00   2.0000000000e-03   8.3086342234e-01   9.9268069318e-01  -1.1663576126e+00
  -1.1423499982e+00  -1.1497460382e+00   1.0000000000e+00   2.0000000000e-03   7.7988662955e-01   9.4544065078e-01  -1.1104142409e+00
  -1.1244074421e+00  -1.1349539581e+00   1.0000000000e+00   2.0000000000e-03   7.1647962702e-01   8.8196541039e-01  -1.0366600568e+00
  -1.1036161445e+00  -1.1138609260e+00   1.0000000000e+00   2.0000000000e-03   6.3873579042e-01   7.9708416113e-01  -9.4004283103e-01
  -1.0831938770e+00  -1.0933713629e+00   1.0000000000e+00   2.0000000000e-03   5.6045006346e-01   7.0617128783e-01  -8.3825536445e-01
  -1.0627903672e+00  -1.0730163911e+00   1.0000000000e+00   2.0000000000e-03   4.8261568799e-01   6.1210499311e-01  -7.3461574663e-01
  -1.0422702999e+00  -1.0525643434e+00   1.0000000000e+00   2.0000000000e-03   4.0380188850e-01   5.1568950288e-01  -6.3014859572e-01
  -1.0148506294e+00  -1.0319762565e+00   1.0000000000e+00   2.0000000000e-03   2.9777071638e-01   3.8845853404e-01  -4.9470249706e-01
  -9.8759373683e-01  -9.9772500231e-01   1.0000000000e+00   2.0000000000e-03   1.9490880095e-01   2.7716533325e-01  -3.8022829532e-01
  -9.6749448371e-01  -9.7746247135e-01   1.0000000000e+00   2.0000000000e-03   1.1778168398e-01   2.0256007945e-01  -3.0579376252e-01
  -9.4770318927e-01  -9.5752649607e-01   1.0000000000e+00   2.0000000000e-03   3.9698629066e-02   1.3686280195e-01  -2.4280828554e-01
  -9.2812466267e-01  -9.3787988248e-01   1.0000000000e+00   2.0000000000e-03  -3.9126589580e-02   8.0108049797e-02  -1.9112144403e-01
  -9.0850646781e-01  -9.1836944286e-01   1.0000000000e+00   2.0000000000e-03  -1.1729796434e-01   3.2335148742e-02  -1.5042583290e-01
  -8.8850401135e-01  -8.9864349277e-01   1.0000000000e+00   2.0000000000e-03  -1.9367976924e-01  -6.9404526363e-03  -1.1992961808e-01
  -8.7126929222e-01  -8.7836452993e-01   1.0000000000e+00   2.0000000000e-03  -2.5633431507e-01  -3.4023087570e-02  -1.0150659813e-01
  -8.5662976146e-01  -8.6417405450e-01   1.0000000000e+00   2.0000000000e-03  -3.0712572089e-01  -5.3799838307e-02  -8.9523395940e-02
  -8.4081886723e-01  -8.4908546842e-01   1.0000000000e+00   2.0000000000e-03  -3.5824211430e-01  -7.2104029757e-02  -7.9876543337e-02
  -8.2200039170e-01  -8.3255226605e-01   1.0000000000e+00   2.0000000000e-03  -4.1253482773e-01  -9.0762247405e-02  -7.1409079272e-02
  -7.9746568035e-01  -8.1144851735e-01   1.0000000000e+00   2.0000000000e-03  -4.6905663377e-01  -1.1165557999e-01  -6.2733570831e-02
  -7.7327017667e-01  -7.8348284335e-01   1.0000000000e+00   2.0000000000e-03  -5.0190790520e-01  -1.3114431410e-01  -5.2708451560e-02
  -7.4464273997e-01  -7.6305750999e-01   1.0000000000e+00   2.0000000000e-03  -5.1875048590e-01  -1.5619397142e-01  -3.6004500764e-02
  -7.1676179381e-01  -7.2622796996e-01   1.0000000000e+00   2.0000000000e-03  -4.9322826436e-01  -1.9001662505e-01  -4.5216713454e-03
  -6.9288953872e-01  -7.0729561765e-01   1.0000000000e+00   2.0000000000e-03  -4.5284971295e-01  -2.2521009621e-01   3.1136631995e-02
  -6.6779877397e-01  -6.7848345978e-01   1.0000000000e+00   2.0000000000e-03  -3.8177828142e-01  -2.7421936712e-01   8.4199681762e-02
  -6.4133986828e-01  -6.5711408817e-01   1.0000000000e+00   2.0000000000e-03  -2.8638322220e-01  -3.3572543734e-01   1.5219031384e-01
  -6.1781673475e-01  -6.2556564840e-01   1.0000000000e+00   2.0000000000e-03  -1.7765918573e-01  -4.0296287018e-01   2.2719068986e-01
  -6.0067964712e-01  -6.1006782110e-01   1.0000000000e+00   2.0000000000e-03  -9.0920595921e-02  -4.5590473289e-01   2.8622254295e-01
  -5.8247786958e-01  -5.9129147314e-01   1.0000000000e+00   2.0000000000e-03   9.4634028837e-03  -5.1631128824e-01   3.5338197642e-01
  -5.6513875233e-01  -5.7366426601e-01   1.0000000000e+00   2.0000000000e-03   1.1039629912e-01  -5.7617678608e-01   4.1966004455e-01
  -5.4824504104e-01  -5.5661323864e-01   1.0000000000e+00   2.0000000000e-03   2.1140563793e-01  -6.3509216161e-01   4.8456448950e-01
  -5.3146281473e-01  -5.3987684344e-01   1.0000000000e+00   2.0000000000e-03   3.1191199533e-01  -6.9252238643e-01   5.4748926650e-01
  -5.1435114336e-01  -5.2304878603e-01   1.0000000000e+00   2.0000000000e-03   4.1203069089e-01  -7.4823960600e-01   6.0817173114e-01
  -4.9864690094e-01  -5.0565350069e-01   1.0000000000e+00   2.0000000000e-03   4.9933882990e-01  -7.9511162116e-01   6.5886883454e-01
  -4.8411779578e-01  -4.9164030119e-01   1.0000000000e+00   2.0000000000e-03   5.7528093984e-01  -8.3436076253e-01   7.0105022530e-01
  -4.6820738445e-01  -4.7659529036e-01   1.0000000000e+00   2.0000000000e-03   6.5141560655e-01  -8.7163743153e-01   7.4077824613e-01
  -4.4999634448e-01  -4.5981947853e-01   1.0000000000e+00   2.0000000000e-03   7.2803990972e-01  -9.0608403408e-01   7.7702193051e-01
  -4.3189854707e-01  -4.4017321042e-01   1.0000000000e+00   2.0000000000e-03   7.9037737149e-01  -9.2994252094e-01   8.0147191935e-01
  -4.1082763366e-01  -4.2362388373e-01   1.0000000000e+00   2.0000000000e-03   8.4847270455e-01  -9.4732784720e-01   8.1838275226e-01
  -3.8039326635e-01  -3.9803138359e-01   1.0000000000e+00   2.0000000000e-03   8.9891128223e-01  -9.4984406136e-01   8.1764743990e-01
  -3.4429610601e-01  -3.6275514911e-01   1.0000000000e+00   2.0000000000e-03   9.0544589810e-01  -9.1981499067e-01   7.7918671085e-01
  -3.1172823741e-01  -3.2583706291e-01   1.0000000000e+00   2.0000000000e-03   8.6353346385e-01  -8.6106441121e-01   7.0552461181e-01
  -2.8792303425e-01  -2.9761941190e-01   1.0000000000e+00   2.0000000000e-03   8.0599066806e-01  -8.0217083034e-01   6.2948231767e-01
  -2.7057330811e-01  -2.7822665661e-01   1.0000000000e+00   2.0000000000e-03   7.5045173019e-01  -7.5218878121e-01   5.6292701491e-01
  -2.5365536432e-01  -2.6291995961e-01   1.0000000000e+00   2.0000000000e-03   6.8608231408e-01  -6.9887734497e-01   4.8984422670e-01
  -2.3648632888e-01  -2.4439076902e-01   1.0000000000e+00   2.0000000000e-03   6.0904517359e-01  -6.4070132611e-01   4.0673416951e-01
  -2.2148571776e-01  -2.2858188875e-01   1.0000000000e+00   2.0000000000e-03   5.3424431599e-01  -5.8858601289e-01   3.2905048259e-01
  -2.0561434442e-01  -2.1438954677e-01   1.0000000000e+00   2.0000000000e-03   4.4941883245e-01  -5.3403407395e-01   2.4385701204e-01
  -1.8835215582e-01  -1.9683914208e-01   1.0000000000e+00   2.0000000000e-03   3.5193560491e-01  -4.7830660464e-01   1.5014991187e-01
  -1.7127063046e-01  -1.7986516956e-01   1.0000000000e+00   2.0000000000e-03   2.5315726539e-01  -4.2934943835e-01   5.9576581210e-02
  -1.5367676620e-01  -1.6267609136e-01   1.0000000000e+00   2.0000000000e-03   1.5154244594e-01  -3.8729614442e-01  -2.8745880070e-02
  -1.3759409940e-01  -1.4467744105e-01   1.0000000000e+00   2.0000000000e-03   6.0764436096e-02  -3.5713572056e-01  -1.0300507941e-01
  -1.2316381326e-01  -1.3051075776e-01   1.0000000000e+00   2.0000000000e-03  -1.8308889585e-02  -3.3462045307e-01  -1.6467034458e-01
  -1.0813834333e-01  -1.1581686876e-01   1.0000000000e+00   2.0000000000e-03  -9.7413532747e-02  -3.1363893153e-01  -2.2354568705e-01
  -9.2421457616e-02  -1.0045981791e-01   1.0000000000e+00   2.0000000000e-03  -1.7591244671e-01  -2.9037796690e-01  -2.7953215877e-01
  -7.6061702103e-02  -8.4383097324e-02   1.0000000000e+00   2.0000000000e-03  -2.5193401964e-01  -2.5931498704e-01  -3.3179601906e-01
  -5.8985006814e-02  -6.7740306881e-02   1.0000000000e+00   2.0000000000e-03  -3.2336031770e-01  -2.1357161201e-01  -3.7931173543e-01
  -4.0005115795e-02  -5.0229706748e-02   1.0000000000e+00   2.0000000000e-03  -3.9047895385e-01  -1.4195956848e-01  -4.2221245084e-01
  -1.4775795748e-02  -2.9780524842e-02   1.0000000000e+00   2.0000000000e-03  -4.5469085165e-01  -1.1791097031e-02  -4.5966646706e-01
   1.7831974303e-02   2.2893334596e-04   1.0000000000e+00   2.0000000000e-03  -4.7776610586e-01   2.1021934651e-01  -4.6114575554e-01
   4.9603388366e-02   3.5435015259e-02   1.0000000000e+00   2.0000000000e-03  -4.3398762452e-01   4.4562311279e-01  -4.1112982693e-01
   7.1219404209e-02   6.3771761473e-02   1.0000000000e+00   2.0000000000e-03  -3.8236879512e-01   5.8091580429e-01  -3.6293781660e-01
   8.6000306666e-02   7.8667046946e-02   1.0000000000e+00   2.0000000000e-03  -3.4446203861e-01   6.5878340183e-01  -3.2958514710e-01
   1.0167441563e-01   9.3333566386e-02   1.0000000000e+00   2.0000000000e-03  -3.0539027633e-01   7.2402188718e-01  -2.9705802753e-01
   1.2313426722e-01   1.1001526488e-01   1.0000000000e+00   2.0000000000e-03  -2.5955528587e-01   7.8631749846e-01  -2.6162507243e-01
   1.4800476274e-01   1.3625326956e-01   1.0000000000e+00   2.0000000000e-03  -2.3210535775e-01   8.1561669232e-01  -2.4570679344e-01
   1.7150774911e-01   1.5975625593e-01   1.0000000000e+00   2.0000000000e-03  -2.3200188141e-01   8.1214251832e-01  -2.5466545210e-01
   1.9040149331e-01   1.8325924230e-01   1.0000000000e+00   2.0000000000e-03  -2.5028989815e-01   7.8231919475e-01  -2.7958592799e-01
   2.0849950650e-01   1.9754374433e-01   1.0000000000e+00   2.0000000000e-03  -2.7521050366e-01   7.3531742862e-01  -3.1145502966e-01
   2.2934723444e-01   2.1945526867e-01   1.0000000000e+00   2.0000000000e-03  -3.0975243721e-01   6.4501793950e-01  -3.5688392941e-01
   2.5181846992e-01   2.3923920022e-01   1.0000000000e+00   2.0000000000e-03  -3.4285055073e-01   5.1491830186e-01  -4.0621864947e-01
   2.8544465646e-01   2.6439773962e-01   1.0000000000e+00   2.0000000000e-03  -3.6480661418e-01   2.7921579164e-01  -4.6306076965e-01
   3.1999251325e-01   3.0649157329e-01   1.0000000000e+00   2.0000000000e-03  -3.0254727461e-01   6.2883942843e-02  -4.5543485362e-01
   3.4169431351e-01   3.3349345320e-01   1.0000000000e+00   2.0000000000e-03  -2.2771853458e-01  -3.3279630321e-02  -4.2248938733e-01
   3.5706059237e-01   3.4989517383e-01   1.0000000000e+00   2.0000000000e-03  -1.6212290773e-01  -8.2756393024e-02  -3.8920580067e-01
   3.7352620917e-01   3.6422601092e-01   1.0000000000e+00   2.0000000000e-03  -8.2450773719e-02  -1.1987371702e-01  -3.4600402706e-01
   3.9216986445e-01   3.8282640742e-01   1.0000000000e+00   2.0000000000e-03   1.7690976433e-02  -1.4368816010e-01  -2.8859808527e-01
   4.1055897966e-01   4.0151332149e-01   1.0000000000e+00   2.0000000000e-03   1.2279778131e-01  -1.5704943143e-01  -2.2541787766e-01
   4.2817917828e-01   4.1960463783e-01   1.0000000000e+00   2.0000000000e-03   2.2685742150e-01  -1.6741818571e-01  -1.5976218807e-01
   4.4502419195e-01   4.3675371873e-01   1.0000000000e+00   2.0000000000e-03   3.2701803066e-01  -1.7939672654e-01  -9.3452624487e-02
   4.6149270655e-01   4.5329466516e-01   1.0000000000e+00   2.0000000000e-03   4.2268731560e-01  -1.9468581824e-01  -2.7257514014e-02
   4.7827494680e-01   4.6969074794e-01   1.0000000000e+00   2.0000000000e-03   5.1410386791e-01  -2.1330409363e-01   3.8362722765e-02
   4.9418883441e-01   4.8685914567e-01   1.0000000000e+00   2.0000000000e-03   5.9022738549e-01  -2.3163594345e-01   9.4434329817e-02
   5.1093237293e-01   5.0151852315e-01   1.0000000000e+00   2.0000000000e-03   6.5689925192e-01  -2.4868956057e-01   1.4383126048e-01
   5.3390717620e-01   5.2034622270e-01   1.0000000000e+00   2.0000000000e-03   7.1826720709e-01  -2.6278528032e-01   1.8768602086e-01
   5.5950360664e-01   5.4746812969e-01   1.0000000000e+00   2.0000000000e-03   7.2878532847e-01  -2.5481016735e-01   1.8740248667e-01
   5.8377143173e-01   5.7153908359e-01   1.0000000000e+00   2.0000000000e-03   6.9015795365e-01  -2.2723216887e-01   1.4591905505e-01
   6.0462931095e-01   5.9600377987e-01   1.0000000000e+00   2.0000000000e-03   6.2141466407e-01  -1.9180435804e-01   8.2015226758e-02
   6.2057004313e-01   6.1325484202e-01   1.0000000000e+00   2.0000000000e-03   5.5544436275e-01  -1.6255129578e-01   2.4044637092e-02
   6.3726852390e-01   6.2788524425e-01   1.0000000000e+00   2.0000000000e-03   4.7870732824e-01  -1.3251431661e-01  -4.0427948787e-02
